sign	date	prediction
sagitario	2019-07-15	 Tu sentido del humor escaseará hoy y no te tomarás bien algunas bromas de tus compañeros de trabajo. Ellos no tienen la culpa de tus subidas y bajadas de estado de ánimo. Pide disculpas si lo crees necesario. Y trata de relajarte al terminar tu jornada haciendo algo que te guste.
capricornio	2019-07-15	 Un buen masaje relajante o un SPA podría venirte muy bien para relajarte, soltar estrés y volver a recuperar tu poder interior. Tu salud importa: no la descuides por culpa de que ahora tengas mucha actividad en el día a día. Nadie mirará por ti si tú no lo haces.
acuario	2019-07-15	 Los aspectos laborales que no resuelvas hoy te afectarán a otros niveles que tendrán que ver con lo personal e íntimo. Todo está interrelacionado, aunque tú creas que no. No trates de evadir las responsabilidades. Es mejor que asumas los asuntos pendientes.
piscis	2019-07-15	 Muchas personas creen saber qué es lo mejor para ti, pero en realidad no tienen ni idea. No te conviene dejarte influir por quienes creen saberlo todo, ni siquiera por tu pareja. Debes confiar en tu interior para que puedas expresar, de la forma más clara posible, quién has venido a ser.
aries	2019-07-16	 Cada día es una posibilidad nueva para que avances profesionalmente hasta donde deseas: hoy, concretamente, surgirá una excelente oportunidad que solo cogerás si decides rápido y sin darle demasiadas vueltas en la cabeza. La rapidez contará a tu favor. No dejes pasar el tiempo.
tauro	2019-07-16	 No te obsesiones con todo lo que tienes atrasado en el trabajo o te sentirás paralizado por tus propios nervios. Proponte algo concreto y continúa tu plan sin vacilar ni mirar hacia atrás. La planificación será esencial para que puedas lograr lo que deseas.
geminis	2019-07-16	 Últimamente te acuerdas mucho de alguien de tu pasado que ya no está aquí. Puede que sea un ser querido que murió cuando tú todavía no estabas preparado para ello. Sientes mucho dolor, pero la vida continúa. Ahora debes centrarte en todas las cosas buenas que te están pasando.
cancer	2019-07-16	 Los proyectos profesionales que tienes en estos momentos irán haciéndose realidad poco a poco. Puede que las cosas no vayan tan rápido como a ti te gustaría, pero eso no debe limitarte. La comida hecha a fuego lento es mucho mejor. Conviene que no te precipites.
leo	2019-07-16	 Estás leyendo un libro muy esclarecedor que te está dando mucha fuerza para avanzar hacia tus objetivos. Pero al mismo tiempo hay ciertas personas que te empujan para atrás y que no creen en tus sueños. La visión que tienes de tu propia vida no debería ser negociable.
virgo	2019-07-16	 Estás compartiendo buena parte de tu tiempo con una persona que, dentro de un tiempo, podría decepcionarte. Pero eso no será tan importante como lo que ahora podéis hacer juntos. Vive el presente y no te preocupes por lo que pueda pasar en el futuro pues siempre encontraréis una solución. 
libra	2019-07-16	 Al fin lograrás solucionar un problema que tienes con un amigo, pero antes tendrás que estar dispuesto a aceptarle tal y como es. No le juzgues ni pretendas cambiarle: deja todo eso atrás. Disfrutaréis mucho juntos cuando los dos os respetéis. Hoy te sentirás muy bien con la solución del conflicto.
escorpio	2019-07-16	 Hay algunas cosas en tu vida en este momento que hacen que no estés demasiado a gusto con lo que ahora mismo estás viviendo. Tal vez te está perturbando una idea, el temor a algo que puede pasar en el futuro o algunas personas incómodas. Corta con todo eso.
sagitario	2019-07-16	 La alimentación óptima y saludable debe ser tu prioridad en este momento en el que deseas enfocarte totalmente en tu objetivo de salud. No la descuides y di no a propuestas que sabes que son muy tentadoras para ti. Te alegrarás mucho al ver los resultados.
capricornio	2019-07-16	 La Luna llena hoy en tu signo te influye para ver todo con cierto aburrimiento. Llevas sobre la espalda una mochila que es muy pesada y que no te corresponde para nada. No tienes que asumir cargas que son de otras personas. Tú no has hecho nada malo ni eres responsable de las decisiones que toman quienes tienes cerca.
acuario	2019-07-16	 Te sientes algo solo y hace tiempo que no compartes tus sentimientos. No debes guardarte tus temores solo para ti. Comparte lo que llevas dentro con las personas que quieres y no tengas miedo a ser juzgado, pues solo de esa manera podrás tener una buena relación con ellos. 
piscis	2019-07-16	 En el terreno amoroso aún tienes muchas cosas por descubrir, como comprenderás hoy cuando tu pareja comparta contigo un asunto delicado. Muéstrate abierto y receptivo a las nuevas propuestas que te haga: a la larga os beneficiarán a los dos. Déjate llevar y no tengas miedo.
aries	2019-07-17	 Un vecino te está perturbando un poco con algunas acciones que a ti no te parecen correctas. Puede que esté haciendo demasiado ruido o puede que se esté equivocando en algún otro aspecto. No dejes pasar más tiempo: ve a hablar con él y termina con esa situación incómoda.
tauro	2019-07-17	 No es que tu economía vaya mal ni que escasee el dinero, sino que no te estás administrando correctamente. Tal vez te vendría bien contratar los servicios de un gestor o asesor personal. Deberías iniciarte en un plan de ahorros de cara al futuro. Garantiza tu bienestar.
geminis	2019-07-17	 Un gran amigo no puede comprenderte por más que estás intentando explicarle algo que para ti tiene pleno sentido. Vuestra forma de ver la vida es bastante diferente. No necesitas su aprobación para continuar adelante. Céntrate en tus verdaderos deseos ahora.
cancer	2019-07-17	 El estrés que estás sufriendo no se debe tanto a las circunstancias externas que estás experimentando como a tus procesos internos de pensamiento. Tienes que hacerte consciente de qué es lo que te está limitando para así poder liberarte del todo. Si lo piensas con calma, lo lograrás.
leo	2019-07-17	 Un buen amigo al que admiras mucho no quiere saber nada de ti en este momento. Tal vez se ha enfadado por algo que hiciste o dijiste, pero en realidad tú no tienes la culpa de nada. Tranquilo: se le pasará la rabieta y las aguas volverán a su cauce. Dale tiempo.
virgo	2019-07-17	 Sería bueno que continúes ahorrando para poder comprar e invertir, dentro de un tiempo, en aquello que tienes en mente. Pero también sería deseable que no dejes de hacer las cosas que te gustan. Te llegará un dinero inesperado que parecerá caído del cielo.
libra	2019-07-17	 No consientas que un compañero de trabajo continúe minando tu autoestima. Márcale límites firmes: no tiene ningún derecho a actuar así y solo podrá hacerlo en tanto que tú sigas actuando con él de la misma manera. Si cambias de actitud, él también cambiará.
escorpio	2019-07-17	 Sabes que tienes el respaldo de tu familia para embarcarte en una inversión que podría darte bastantes beneficios en un futuro próximo. El miedo, en este caso, es tu único enemigo. Debes entender que esta vez no te caerás si tomas las precauciones necesarias.
sagitario	2019-07-17	 Hoy tienes demasiadas cosas en la agenda y podrías pasar por alto una llamada o gestión que es realmente importante. Por la tarde un buen amigo te propondrá tomar algo. Dudarás si aceptar la invitación o no pero, si finalmente aceptas, te alegrarás de haberlo hecho.
capricornio	2019-07-17	 Hay algunas cosas que no funcionan en tu vida, pero hasta que no seas consciente de cuáles son exactamente, no podrás ponerte manos a la obra. Tienes que analizar cuáles son los gastos que has tenido en la última semana: así comprenderás ciertos errores que estás cometiendo.
acuario	2019-07-17	 Te atrapan por completo, en ciertas ocasiones, las redes sociales, por lo que acabas por perder un montón de tiempo del que no dispones. Ponte horarios estrictos y no te los saltes suceda lo que suceda, sobre todo al principio. Hoy es un buen día para que te hagas con el control.
piscis	2019-07-17	 No puedes seguir dejando pasar los días y las semanas sin hacer ejercicio. Necesitas apuntarte a una actividad deportiva que te motive y que te guste. Déjate de excusas y comprométete ahora con algo que llevas queriendo hacer mucho tiempo. No lo dejes pasar más.
aries	2019-07-18	 Es hora de que des un paso más en el camino hacia tu sueños. Tal vez te produzca miedo seguir avanzando, pero tienes que entender que el único miedo que puede frenarte está en tu cabeza. Toma una decisión y adopta medidas que te permitan llegar al lugar al que quieras llegar.
tauro	2019-07-18	 Te gustaría enamorarte, pero la persona que amas no termina de aparecer en tu vida. Ten paciencia y sobre todo no te rindas. Porque si te rindes, no estarás abierto a las oportunidades que va a brindarte la vida. Es hora de que empieces a valorarte como mereces.
geminis	2019-07-18	 Algunas relaciones tóxicas te están limitando más allá de lo que eres consciente. No tienes por qué continuar compartiendo tu tiempo con quienes te hacen sufrir. Sé más práctico y enfócate en las personas que ahora te están valorando. Mereces lo mejor. 
cancer	2019-07-18	 Tienes que hacer algunos cambios en el hogar si quieres sentirte más cómodo y a gusto. Hay cosas que te molestan pero no terminas de buscar soluciones. Si tienes que enfrentarte nuevamente a la pesada carga de una reforma, hazle frente ahora y no pierdas el tiempo.
leo	2019-07-18	 Es un gran día para disfrutar y para dejar a un lado las preocupaciones. Visitar una exposición sería una buena idea para despejar tu mente. Lo importante es que te dejes llevar por la magia del presente viviendo intensamente cada cosa que hagas. Ábrete a todo lo bueno.
virgo	2019-07-18	 Por más que busques a tu media naranja, no la vas a encontrar: hay muchas personas que pueden encajar contigo, no solo una. Las opciones son múltiples y variadas, pero necesitas abrirte a ellas para poder verlas. Cumplirás tu sueño de tener una familia.
libra	2019-07-18	 Hoy no será un día fácil para ti: una persona de tu pasado aparecerá de pronto en tu vida para descolocarte por completo. Pero debes coger las riendas de tu vida de nuevo y estar al mando de tus emociones. Si te dejas llevar por las circunstancias que te rodean, estás perdido.
escorpio	2019-07-18	 Ya tienes puesto el foco en tus próximas vacaciones, pero cuidado: vas muy bien en el trabajo y no debes distraerte de tus tareas principales o podrías retroceder. Uno de tus jefes está muy pendiente de ti y es ahora cuando tienes una gran oportunidad por delante.
sagitario	2019-07-18	 El momento para que afrontes algunos asuntos urgentes que aún están pendientes en tu vida es ahora. No procrastines más. Aplazar las cosas solo te lleva a más desidia y pereza. Sé valiente y da los pasos adecuados y la vida te recompensará inesperadamente. 
capricornio	2019-07-18	 Hoy alguien querrá aprovecharse de ti, pero no lo conseguirá si le dices un modo firme, directo y sin tapujos qué es lo que quieres. No permites que te tomen el pelo ni te manipulen. Él tiene derecho a pedir, pero tú tienes derecho a decir que no.
acuario	2019-07-18	 Correrás hoy el riesgo de tener un pequeño accidente doméstico a menos que hagas las cosas de un modo relajado, poco a poco, y sin dejarte llevar por el estrés Lo que estás contemplando como negativo es pasajero: no te tomes las cosas tan a la tremenda. Se avecinan cambios fuertes, debes estar alerta.
piscis	2019-07-18	 Tu ritmo frenético, lejos de provocarte estrés, te mantendrá activo y con un altísimo nivel de energía. Nada ni nadie podrá detenerte. Estás en el mejor momento de tu vida. Es hora de que le saques todo el jugo y no hagas caso a quienes opinan sin saber qué es lo que te conviene.
aries	2019-07-19	 De nuevo te saldrás con la tuya en una discusión con un amigo al que, sin embargo, empiezas a cansar. No puedes pretender llevarle siempre a tu terreno. Respeta su opinión y de esa forma también tú podrás progresar y crecer. No siempre estás en posesión de la verdad.
tauro	2019-07-19	 El fin de semana lo necesitarás para descansar y hacer una importante cura de sueño: hoy será preferible que no quedes con nadie por la noche y que te permitas hacer lo que realmente te apetezca. No puedes seguir de esa manera, saltando de compromiso en compromiso y arrastrando un gran cansancio.
geminis	2019-07-19	 Será un día estupendo en el que sentirás la alegría y el gozo de sentirte vivo. Disfruta, aprende y comparte con las personas queridas: exprime el presente todo lo que puedas, pues son los días como hoy los que permanecerán en tu memoria con el paso de los años. 
cancer	2019-07-19	 Eres demasiado testarudo algunas veces y hay días, como hoy, en que eso juega en tu contra. Protagonizarás una pequeña discusión que podría desembocar en una gran pelea si no vences el orgullo y la cabezonería. Aprende a perder la partida, a rendirte, o permanecerás inmóvil en el sitio en el que estás.
leo	2019-07-19	 Estarás a punto de juzgar a una persona de tu trabajo por su penoso comportamiento pero convendría que logres contenerte: las cosas no son como parecen y, finalmente, todo se resolverá a tu favor sin necesidad de que tengas que hacer nada.
virgo	2019-07-19	 Tienes que evitar a toda costa una discusión que se formará en el plano laboral en la que habrá varios compañeros de trabajo involucrados. No te posiciones y trata de escurrir el bulto de una forma elegante pero práctica. Estás muy bien considerado dentro de tu empresa.
libra	2019-07-19	 Uno de tus padres tratará de comunicarse contigo a un plano más profundo, pero solo lo conseguirá si pones de tu parte y estás dispuesto a colaborar con sus ganas de hablar contigo. No merece la pena que sigas dándole vueltas a cierto asunto que ya no te afecta de ninguna manera.
escorpio	2019-07-19	 No te muestres tan susceptible cuando cierto conocido bromee sobre algún aspecto tuyo delante de otras personas. Es solo una broma: no te lo tomes tan en serio y aprende a vivir con sentido del humor, pues sólo así podrás sentirte totalmente pleno y realizado. 
sagitario	2019-07-19	 Estarás bastante más descentrado de lo normal y deberías hacer un esfuerzo por centrarte en el trabajo que tienes pendiente hoy y no estar pensando en lo que vas a hacer el fin de semana. Si lo ves necesario, haz un buen descanso, da un paseo y luego empieza otra vez.
capricornio	2019-07-19	 Si te encuentras con el ánimo bajo en algún momento a lo largo del día detente a analizar qué pensamientos están provocándote ese malestar interior. Te irá fenomenal divertirte para sacudir algunas emociones insidiosas que tratan de hacerte daño.
acuario	2019-07-19	 Sucederá algo totalmente inesperado que hará que te invada una sensación de profunda alegría: mereces todo lo bueno que te está sucediendo y también lo que te va a suceder a partir de ahora. Estás en racha de buena suerte. Y tienes que continuar haciendo tu parte del trabajo.
piscis	2019-07-19	 Mantendrás una larga y profunda conversación con un buen amigo que te enseñará todo lo que necesitas hacer para llegar hasta tu sueño. Debes contarle lo que te ha sucedido en relación a cierto asunto por el que lo has pasado un poco mal. Tranquilo: eso ya pasó.
aries	2019-07-20	 Se generará cierto malestar en tu interior y en un principio no sabrás qué es lo que lo ha provocado. Sin embargo, alguien te dará una pista esta misma tarde para que observes qué camino es el adecuado para ti en este momento. No tienes que tener miedo: continúa hacia delante. 
tauro	2019-07-20	 A veces te cuesta ver con claridad cuáles son tus prioridades, pero es hora de que te comprometas de verdad con tus verdaderos objetivos. Hoy alguien hará por ti algo que no esperabas y tú te sentirás muy agradecido. La vida trata de ayudarte en todo momento. La gratitud y la felicidad te invaden hoy.
geminis	2019-07-20	 Estás a un solo paso de conseguir tu sueño, pero si ahora tiras la toalla, no lo conseguirás. No te rindas, esfuérzate un poco más y ve a por todo lo mejor ahora. Un buen amigo te escuchará con atención y te dará todo lo que necesitas para seguir adelante. No pierdas más el tiempo.
cancer	2019-07-20	 Te estás equivocando en la forma de enfocar un problema, y tardarás en descubrir que la solución estaba mucho más cerca de lo que pensabas. No tienes que atender a lo que digan los demás, sino hacer caso a lo que pienses tú. Sigue aprendiendo a cada paso.
leo	2019-07-20	 Comprarás algunas cosas innecesarias, pero no te darás cuenta del error hasta que sea tarde. Cambiarlas no solucionará un problema que reside en una compulsión que se presenta en tu vida algunas veces. Debes poner, a partir de ahora, límites al consumismo más impulsivo.
virgo	2019-07-20	 Estás comenzando a andar por un camino desconocido que te da mucho miedo, pero ya no te queda más remedio que seguir hacia adelante. Tu vida debe ser lo más importante: no cometas el error de subordinarla a la tiranía de algunas personas que no merecen tu confianza.
libra	2019-07-20	 Superarás una trampa que te tenderá tu propia mente, pero puede que primero tengas que hacer algunos aprendizajes que aún no has hecho. Si te caes, levántate lo antes posible. Mañana debes permanecer muy atento a lo largo del día para que así puedas salvarte del peligro.
escorpio	2019-07-20	 Algo está cambiando en tu interior a un ritmo vertiginoso, aunque todavía no sabes de qué se trata exactamente. El momento para dar un paso firme es ahora: decídete a ser honesto con tus sentimientos, a reconocerlos y a expresarlos adecuadamente. Te sentirás mejor.
sagitario	2019-07-20	 Debes poner toda tu energía en la solución de un problema que estás viendo más grande de lo que en realidad es. Deja de pensar en las cosas que salieron mal y céntrate en qué es lo que ahora puedes hacer. Se van a desplegar ante ti numerosas oportunidades. 
capricornio	2019-07-20	 Un acontecimiento fortuito cambiará tu agenda y tendrás que adaptarte a una nueva realidad. Dar un buen paseo por la playa o por un entorno natural te ayudará a tranquilizarte y a ver la situación desde una perspectiva ampliada. No te rindas, podrás con todo.
acuario	2019-07-20	 Esfuérzate por no ser egoísta y ver las cosas desde el punto de vista de una persona a la que quieres y con la que últimamente estás teniendo algo de confrontación. Es posible que encuentres otra vía para hacer lo que quieres. No te empeñes en que las cosas tengan que ser ya.
piscis	2019-07-20	 Estás pensando sobre si apostar o no por un proyecto que te entusiasma, pero en el que todavía no crees del todo. Es importante que vayas poco a poco, sin precipitarte. Las dudas se resolverán en el momento perfecto y será entonces cuando tengas que tomar acción.
aries	2019-07-21	 Hoy será un día algo aburrido en el que tendrás que atender algunas cuestiones domésticas que no te hacen ninguna gracia. Tienes que ser capaz de tomar decisiones diferentes con respecto a algo que está limitando tu vida. La valentía está en ti y depende de ti sacarla.
tauro	2019-07-21	 Un buen amigo te dará un consejo muy valioso que podrás aplicar a un proyecto que tienes sobre la mesa. Gracias a él lo mejorarás y, cuando lo lances, lo harás con más fuerza. Tienes mucho que aportar a tu entorno y a la sociedad aunque para eso tienes que creer en ti.
geminis	2019-07-21	 En la más absoluta soledad llegarás a encontrarte contigo mismo y al fin tendrás las respuestas que necesitas para seguir adelante. Debes confiar al máximo en tu intuición porque solo gracias a ella podrás dar los pasos adecuados. La vida te va ayudar al máximo, déjala actuar.
cancer	2019-07-21	 Hoy compartirás con buenos amigos emocionantes aventuras que te harán sentir muy feliz. Estás en el mejor momento de tu vida y no debes retroceder ni para coger impulso. Inspirarás a las personas que tienes a tu alrededor con tu gran ejemplo y eso te reconfortará.
leo	2019-07-21	 Un chapuzón en el mar o en la piscina te irá fenomenal para dejar atrás el estrés de los últimos días y relajarte al máximo. No tienes por qué tomar aún una decisión sobre un asunto del el que aún no tienes demasiada información ni claridad. Deja que pase un poco más de tiempo.
virgo	2019-07-21	 Un ser querido te dará una sorpresa que te emocionará mucho. La vida sigue sorprendiéndote a cada paso, pero solo a veces pareces querer darte cuenta de ello. Tienes que sentir la gratitud para poder ser cada vez más feliz. Hoy recibirás un mensaje que te perturbará un poco.
libra	2019-07-21	 Alguien desconocido te sonreirá desde el corazón y su mirada te llegará al alma. Atrévete a dar un paso más. Tal vez sientas que quieres pedirle el teléfono o su contacto. Si quieres proponerle una cita, hazlo. No tienes nada que perder y sí mucho que ganar.
escorpio	2019-07-21	 Tienes el deseo de tener pareja, pero aún tienes que trabajar en ti mismo para que puedas ofrecer lo mismo que te gustaría recibir. Estás dando los pasos adecuados hacia tu autoestima, pero aún tropiezas con algunas piedras que es necesario eliminar. Aún así, estás en el buen camino.
sagitario	2019-07-21	 Una persona de tu entorno mostrará incomprensión hacia ti. Hagas lo que hagas, siempre habrá personas que no aprueben tu conducta. Tienes que seguir hacia adelante de todas maneras: cada cual tiene su filtro de la realidad. Céntrate en lo tuyo y deja que digan lo que quieran.
capricornio	2019-07-21	 La vida entera puede cambiar en un solo segundo pero hay días, como hoy, en los que no eres consciente de ello. No entres en un bucle de negatividad. Sigue mejorando. Sigue prosperando. Enfoca la realidad desde un punto de vista positivo hoy y siempre.
acuario	2019-07-21	 Si quieres alimentarte mejor, busca soluciones prácticas. Tienes que organizarte el menú semanal y al mismo tiempo encontrar la manera de llevar a rajatabla todo lo que te diga tu nutricionista. Sé estricto al menos durante un tiempo y avanzarás hacia tu objetivo.
piscis	2019-07-21	 No te exijas hoy nada: simplemente descansa todo lo que te pida el cuerpo. Esta semana será intensa y necesitas ahorrar energía para que puedas lograr hacerlo todo sin estresarte. Si recibes una llamada por la tarde, respóndela pero no digas que sí a lo que te pidan.
aries	2019-07-22	 Hoy tendrás que superar un pequeño bache con el que te encontrarás a lo largo de la jornada de trabajo. Si un compañero trata de contradecirte, no discutas con él, simplemente haz lo que creas que tienes que hacer. En el fondo de tu corazón tienes todas las respuestas para seguir adelante.
tauro	2019-07-22	 Cometerás un pequeño error y te darás cuenta inmediatamente, pero tu orgullo podría impedirte rectificar. No cedas ante esa barrera y pide disculpas sinceras. Rectificar es de sabios, y sabes perfectamente que tú puedes hacerlo cada vez mejor. Piensa que todo el mundo se equivoca y no te mortifiques.
geminis	2019-07-22	 Te sentirás muy vivo y con un gran entusiasmo por la vida y eso hará que hoy sea, sin importar lo que hagas, uno de los mejores días de la semana. Descubre qué es lo que te está haciendo tan feliz y, de ese modo, sabrás dónde se encuentra la llave de la puerta que quieres abrir. 
cancer	2019-07-22	 A lo largo de la tarde sucederá algo que hará que te sientas muy incómodo. Si mantienes la calma podrás resolverlo en un tiempo récord, pero si te pones nervioso podrías encontrarte con un problema. Camina hacia delante con decisión y no te dejes llevar por el viento. Respira hondo.
leo	2019-07-22	 El Sol entra en tu signo con fuerza y pasión arrolladora. Es tu momento del año en el que te atreves con todo. Tendrás la oportunidad de ver con claridad cómo resolver los problemas, así que enfócate en las soluciones porque las vas a encontrar y te sentirás feliz y relajado.
virgo	2019-07-22	 No debes limitarte por lo que crees que es posible: no hay ningún sueño que no puedas hacer realidad siempre y cuando estés dispuesto a comprometerte contigo mismo. Sigue las señales que aparezcan a tu paso. Busca en tu interior las respuestas a las interrogantes que más se repiten en tu vida.
libra	2019-07-22	 Debes luchar por un sueño y no tirar la toalla. Lo que más deseas está cerca de cumplirse, pero solo te falta un poco más de esfuerzo y de entrega para lograrlo. Hasta ahora has encontrado aliados que te han ayudado en tu camino y eso no va a cambiar. Confía.
escorpio	2019-07-22	 Hoy te entrará algún miedo relacionado con algo que aún no está resuelto en tu vida. Pero no debes ponerte en el peor de los escenarios. Fluye con el momento presente, confía y poco a poco irás dando los pasos adecuados para pasar a una realidad todavía mejor.
sagitario	2019-07-22	 Un compañero de trabajo tratará de ponerte la zancadilla para así quedarse con un protagonismo que no le corresponde. Pero tú no lo consentirás, ya que vas a reivindicar tu trabajo, por lo que se formará un buen lío o conflicto. En esta ocasión no debes dar, bajo ningún concepto, tu brazo a torcer.
capricornio	2019-07-22	 No debes tener miedo a tu propia vida. Todo va a salir bien si sigues los dictados de tu corazón no solo en aspectos laborales, sino también en lo sentimental. Hay alguien que te gusta bastante, pero piensas que no te corresponde. No es así. Atrévete a vivir.
acuario	2019-07-22	 Evita compromisos absurdos que no te sirven para nada: tienes que decir que no a algunas cosas para decir que sí a otras. Por la tarde tendrás tiempo para reflexionar sobre un problema que te contó hace poco un amigo. Debes ayudarle como nunca lo has hecho.
piscis	2019-07-22	 Debes escuchar el mensaje que quiere darte tu cuerpo desde hace tiempo. A veces eres poco sensible a determinados mensajes internos, y eso hace que no atiendas lo que te convendría atender. No te excedas hoy y no bebas alcohol: necesitarás estar lúcido.
aries	2019-07-23	 Tienes que cuidar más tu alimentación o algo podría sentarte mal hoy. Si vas a comer fuera, trata de pedir los platos más ligeros de la carta. Por la tarde recibirás una llamada que te resultará algo engorrosa. Pon límites y no accedas a peticiones ajenas que no tienen que ver contigo.
tauro	2019-07-23	 Las oportunidades no llegarán solas: sigue adelante con esfuerzo y perseverancia. Estás consiguiendo ver la vida de un modo más amable, pero hay días, como hoy, en los que podrías caerte y verte atrapado por pensamientos negativos de los que conviene huir.
geminis	2019-07-23	 Podrías sentir un dolor físico o emocional algo intenso, pero pasará pronto. Por la tarde tendrás tiempo para disfrutar y pasarlo bien junto a un amigo al que hacía tiempo no veías. Atiende también a las redes sociales: podrías recibir un mensaje sorpresa que te va hacer mucha gracia.
cancer	2019-07-23	 Desarrollarte creativamente será importante para que puedas ampliar tu visión de la vida. Descubre tus talentos para que a partir de ahora sea más fácil para ti emprender un camino satisfactorio. Eres una persona muy especial: solo tienes que descubrirlo. Ponte a ello.
leo	2019-07-23	 Cuestiones de papeles serán resueltas y una herencia, préstamo o sucesión podría reportarte algo de dinero. Reflexionar acerca del destino idóneo de ese dinero será muy positivo para tus finanzas. No valdrá cualquier inversión: debe ser una que se adapte claramente a ti.
virgo	2019-07-23	 Dudarás sobre si hacer una inversión que no terminas de ver del todo clara. Llevas tiempo dándole vueltas a lo mismo y quizá sea el momento adecuado para hacer las cosas de un modo diferente. Si quieres más dinero, podrás tenerlo, pero tendrás que salir de tu zona de confort.
libra	2019-07-23	 Se te caerá el alma a los pies por un conflicto familiar en el que, sin embargo, te conviene no intervenir. Deja que las cosas se solucionen solas y te sorprenderás a ti mismo al ver el cambio en la manera de proceder de una persona que parece no entenderte. Espera a ver los acontecimientos.
escorpio	2019-07-23	 Las cosas saldrán mejor de lo que crees si te decides a vivir la aventura más grande y más arriesgada: tu propia vida. Encuentra un camino y comiénzalo y más tarde, simplemente, confía. Es esencial que lo que hagas lo hagas disfrutando, sin desperdiciar ningún día de tu vida.
sagitario	2019-07-23	 Tendrás que abrocharte el cinturón en lo económico y evitar algunos gastos extras que no necesitas hacer para nada. Tienes que darte cuenta de dónde están tus limitaciones para así proceder de otro modo. Encontrarás un nuevo rumbo que te dará más satisfacción.
capricornio	2019-07-23	 Sorprende a tu pareja de un modo especial y comprobarás lo bueno que es para los dos que salgáis de la rutina de una vez por todas. No podéis hacer siempre las mismas actividades o caeréis en la desidia y el aburrimiento. Actúa ahora en otra dirección antes de que sea tarde. 
acuario	2019-07-23	 La vida te dará otra oportunidad y a partir de ese momento tendrás que dejar atrás limitaciones y miedos. Tú puedes ser el creador de tu propio destino, pero no dejes escapar las valiosas posibilidades que se te presentan en el ahora. Mantén viva la esperanza.
piscis	2019-07-23	 Cuida tu alimentación: necesitarás estar al máximo del nivel de energía para afrontar los retos. No dejes el gimnasio ni tu deporte preferido, y comparte con amigos si es posible. Hacer lo que te gusta y cuidarte hará que te sientas con una gran vitalidad y energía.
aries	2019-07-24	 Viniste a este mundo a ser feliz y no a sentirte mal, pero a veces se te olvida qué es lo importante y te pierdes en lo superficial. No puedes gustarle a todo el mundo: recuérdalo hoy cuando se te presente una prueba que no te resultará fácil, pero que podrás superar. Después te sentirás muy feliz y subirá tu autoestima.
tauro	2019-07-24	 Habrá tiempo para disfrutar enormemente con una buena conversación con amigos a los que hacía tiempo que no veías. Si se te presenta la oportunidad de dejarte llevar, hazlo. Mereces divertirte y soltar el control de vez en cuando. No seas tan exigente.
geminis	2019-07-24	 Tendrás apuros económicos al tener que afrontar un gasto extra con el que no contabas. Tranquilo: las cosas mejorarán en este sentido en los próximos meses, como tendrás ocasión de comprobar. Tú eres tu mejor aliado y a partir de ahora todo irá a mejor. Equilibra tu presupuesto.
cancer	2019-07-24	 Estás haciendo mucho ejercicio y eso no es malo, pero tienes que tener cuidado con no deshidratarte. El exceso de ejercicio puede ser algo perjudicial para ti en este momento. Si te excedes, guarda reposo por la noche. Te sentará genial ver una buena película.
leo	2019-07-24	 Lo mejor acaba de empezar en asuntos amorosos: conocerás a alguien que será la persona indicada para compartir contigo una bonita historia. Es el momento de saltar al vacío de nuevo: debes dejarte llevar por tus verdaderos sentimientos y dar lo mejor de ti. Todo se renueva emocionalmente para ti.
virgo	2019-07-24	 Siempre te sucede lo mismo: lo que ahora ves con claridad tal vez mañana no lo veas tanto. Piensa en eso hoy y comprende que lo que te dirá una persona cercana es sólo un punto de vista. No tienes por qué hacerle caso: puedes encontrar otra manera de ver las cosas.
libra	2019-07-24	 Meterás la pata hasta el fondo con tu pareja y si eres honesto no te quedará otra  que reconocer tu error, aunque para eso tendrás que mantener a raya el orgullo que tantas veces te perjudica. La reconciliación merecerá la pena, pero conviene que aprendas la lección. 
escorpio	2019-07-24	 Hay cosas que no consigues entender en este momento, pero más adelante alcanzarás una mayor claridad. Tu actitud hacia un amigo que está con algunos problemas será importante para que puedas ayudarle a superar sus inseguridades. Mantén una actitud positiva.
sagitario	2019-07-24	 En el momento menos pensado sentirás ciertas molestias físicas y tendrás que acudir a un buen especialista que pueda ayudarte a sanar. No olvides nunca que tu salud es lo más importante. Y es que hay en ti un patrón que se repite cada cierto tiempo al que debes ponerle solución.
capricornio	2019-07-24	 Debes encontrar la manera de explicar lo que sientes a una persona a la que quieres y que te quiere, pero que aún no logra comprenderte. Estás dando pasos en la dirección adecuada, solo te hace falta tener más fe en ti mismo. No tienes que sentirte culpable.
acuario	2019-07-24	 Las actividades que hagas por la mañana podrían dejarte agotado a menos que dosifiques tu energía. Pierdes el foco con demasiada facilidad debido a distracciones innecesarias. Haz una lista de las tareas pendientes y luego ve tachando una a una. Sin prisa pero sin pausa. 
piscis	2019-07-24	 Últimamente te asaltan con relativa frecuencia pensamientos negativos y recurrentes y hoy, concretamente, podrías tener un bajón considerable en tu estado de ánimo. Debes soltar el pasado y centrare en el presente. La vida no es blanca o negra, hay infinitos matices de gris.
aries	2019-07-25	 Las cosas fluirán en tu relación de pareja de tal forma que os sentiréis muy a gusto juntos. Dejaréis de discutir por tonterías y empezareis a amaros de verdad. Si quieres que las cosas sigan yendo a mejor tendrás que seguir comprometiéndote contigo mismo.
